user_id,product_id,interaction_type,timestamp
220,489,like,2023-03-19 19:46:06.156615661
510,187,like,2023-03-19 21:02:17.173717372
325,379,view,2023-03-19 22:18:28.190819082
443,129,view,2023-03-19 23:34:39.207920792
320,240,like,2023-03-20 00:50:50.225022502
499,235,like,2023-03-20 02:07:01.242124212
113,198,click,2023-03-20 03:23:12.259225922
195,365,view,2023-03-20 04:39:23.276327633
280,410,view,2023-03-20 05:55:34.293429343
128,33,view,2023-03-20 07:11:45.310531053
454,77,view,2023-03-20 08:27:56.327632763
687,499,like,2023-03-20 09:44:07.344734473
718,460,view,2023-03-20 11:00:18.361836183
897,39,view,2023-03-20 12:16:29.378937894
628,172,like,2023-03-20 13:32:40.396039604
897,278,view,2023-03-20 14:48:51.413141314
573,396,like,2023-03-20 16:05:02.430243024
746,190,purchase,2023-03-20 17:21:13.447344734
974,251,view,2023-03-20 18:37:24.464446444
362,229,view,2023-03-20 19:53:35.481548155
243,3,like,2023-03-20 21:09:46.498649865
673,114,view,2023-03-20 22:25:57.515751575
686,172,view,2023-03-20 23:42:08.532853285
536,396,view,2023-03-21 00:58:19.549954995
313,214,view,2023-03-21 02:14:30.567056705
502,353,view,2023-03-21 03:30:41.584158416
578,379,view,2023-03-21 04:46:52.601260126
141,155,view,2023-03-21 06:03:03.618361836
659,23,like,2023-03-21 07:19:14.635463546
306,351,view,2023-03-21 08:35:25.652565256
315,354,view,2023-03-21 09:51:36.669666967
803,66,click,2023-03-21 11:07:47.686768677
298,84,view,2023-03-21 12:23:58.703870387
337,444,view,2023-03-21 13:40:09.720972097
499,24,like,2023-03-21 14:56:20.738073807
640,345,like,2023-03-21 16:12:31.755175517
303,146,view,2023-03-21 17:28:42.772277228
293,416,view,2023-03-21 18:44:53.789378938
657,272,view,2023-03-21 20:01:04.806480648
826,211,view,2023-03-21 21:17:15.823582358
426,325,view,2023-03-21 22:33:26.840684068
522,493,view,2023-03-21 23:49:37.857785778
497,20,purchase,2023-03-22 01:05:48.874887489
97,9,like,2023-03-22 02:21:59.891989199
855,478,like,2023-03-22 03:38:10.909090909
467,420,view,2023-03-22 04:54:21.926192619
886,371,view,2023-03-22 06:10:32.943294329
441,322,view,2023-03-22 07:26:43.960396039
977,448,view,2023-03-22 08:42:54.977497750
408,50,like,2023-03-22 09:59:05.994599460
597,398,like,2023-03-22 11:15:17.011701170
837,496,like,2023-03-22 12:31:28.028802880
969,468,view,2023-03-22 13:47:39.045904590
694,4,click,2023-03-22 15:03:50.063006300
404,184,like,2023-03-22 16:20:01.080108011
802,480,view,2023-03-22 17:36:12.097209721
707,212,view,2023-03-22 18:52:23.114311431
326,340,view,2023-03-22 20:08:34.131413141
869,138,like,2023-03-22 21:24:45.148514851
221,90,like,2023-03-22 22:40:56.165616561
59,391,view,2023-03-22 23:57:07.182718272
53,74,like,2023-03-23 01:13:18.199819982
904,168,click,2023-03-23 02:29:29.216921692
906,47,view,2023-03-23 03:45:40.234023402
946,18,view,2023-03-23 05:01:51.251125112
1000,73,view,2023-03-23 06:18:02.268226822
663,499,like,2023-03-23 07:34:13.285328533
118,187,like,2023-03-23 08:50:24.302430243
341,114,like,2023-03-23 10:06:35.319531953
727,104,like,2023-03-23 11:22:46.336633663
467,357,view,2023-03-23 12:38:57.353735373
92,360,view,2023-03-23 13:55:08.370837084
600,259,view,2023-03-23 15:11:19.387938794
428,208,view,2023-03-23 16:27:30.405040504
645,346,view,2023-03-23 17:43:41.422142214
102,179,view,2023-03-23 18:59:52.439243924
643,433,view,2023-03-23 20:16:03.456345634
879,487,like,2023-03-23 21:32:14.473447345
82,21,view,2023-03-23 22:48:25.490549055
301,136,view,2023-03-24 00:04:36.507650765
897,428,view,2023-03-24 01:20:47.524752475
424,129,view,2023-03-24 02:36:58.541854185
657,304,like,2023-03-24 03:53:09.558955895
552,457,click,2023-03-24 05:09:20.576057606
767,49,like,2023-03-24 06:25:31.593159316
973,32,like,2023-03-24 07:41:42.610261026
401,329,like,2023-03-24 08:57:53.627362736
104,476,like,2023-03-24 10:14:04.644464446
241,193,like,2023-03-24 11:30:15.661566156
389,42,view,2023-03-24 12:46:26.678667867
908,60,view,2023-03-24 14:02:37.695769577
579,169,view,2023-03-24 15:18:48.712871287
709,368,click,2023-03-24 16:34:59.729972997
648,123,like,2023-03-24 17:51:10.747074707
590,497,like,2023-03-24 19:07:21.764176417
268,310,view,2023-03-24 20:23:32.781278128
618,424,view,2023-03-24 21:39:43.798379838
216,405,view,2023-03-24 22:55:54.815481548
139,493,like,2023-03-25 00:12:05.832583258
272,128,view,2023-03-25 01:28:16.849684968
280,6,view,2023-03-25 02:44:27.866786678
885,433,view,2023-03-25 04:00:38.883888389
514,281,click,2023-03-25 05:16:49.900990099
468,169,view,2023-03-25 06:33:00.918091809
984,345,like,2023-03-25 07:49:11.935193519
69,254,view,2023-03-25 09:05:22.952295229
804,207,view,2023-03-25 10:21:33.969396940
890,66,view,2023-03-25 11:37:44.986498650
56,205,view,2023-03-25 12:53:56.003600360
172,66,view,2023-03-25 14:10:07.020702070
172,42,like,2023-03-25 15:26:18.037803780
874,354,view,2023-03-25 16:42:29.054905490
538,226,like,2023-03-25 17:58:40.072007201
982,349,view,2023-03-25 19:14:51.089108911
113,278,view,2023-03-25 20:31:02.106210621
397,118,view,2023-03-25 21:47:13.123312331
761,103,view,2023-03-25 23:03:24.140414041
151,62,view,2023-03-26 00:19:35.157515751
31,279,click,2023-03-26 01:35:46.174617462
354,497,view,2023-03-26 02:51:57.191719172
119,433,view,2023-03-26 04:08:08.208820882
613,121,view,2023-03-26 05:24:19.225922592
424,387,like,2023-03-26 06:40:30.243024302
75,86,like,2023-03-26 07:56:41.260126012
614,68,view,2023-03-26 09:12:52.277227723
161,472,like,2023-03-26 10:29:03.294329433
47,264,like,2023-03-26 11:45:14.311431143
296,76,like,2023-03-26 13:01:25.328532853
518,65,purchase,2023-03-26 14:17:36.345634563
14,424,view,2023-03-26 15:33:47.362736273
892,122,view,2023-03-26 16:49:58.379837984
609,425,view,2023-03-26 18:06:09.396939694
907,316,view,2023-03-26 19:22:20.414041404
973,275,like,2023-03-26 20:38:31.431143114
148,264,like,2023-03-26 21:54:42.448244824
257,113,like,2023-03-26 23:10:53.465346534
404,493,view,2023-03-27 00:27:04.482448245
892,258,view,2023-03-27 01:43:15.499549955
426,453,view,2023-03-27 02:59:26.516651665
171,319,view,2023-03-27 04:15:37.533753375
118,272,view,2023-03-27 05:31:48.550855085
35,398,like,2023-03-27 06:47:59.567956795
930,17,view,2023-03-27 08:04:10.585058506
691,224,view,2023-03-27 09:20:21.602160216
416,63,like,2023-03-27 10:36:32.619261926
526,225,like,2023-03-27 11:52:43.636363636
690,227,view,2023-03-27 13:08:54.653465346
445,368,view,2023-03-27 14:25:05.670567057
945,375,like,2023-03-27 15:41:16.687668767
681,317,view,2023-03-27 16:57:27.704770477
507,393,view,2023-03-27 18:13:38.721872187
623,347,view,2023-03-27 19:29:49.738973897
690,196,view,2023-03-27 20:46:00.756075607
237,203,view,2023-03-27 22:02:11.773177318
822,15,like,2023-03-27 23:18:22.790279028
33,423,view,2023-03-28 00:34:33.807380738
637,182,view,2023-03-28 01:50:44.824482448
540,261,like,2023-03-28 03:06:55.841584158
65,105,view,2023-03-28 04:23:06.858685868
403,452,view,2023-03-28 05:39:17.875787579
974,66,view,2023-03-28 06:55:28.892889289
935,79,view,2023-03-28 08:11:39.909990999
748,146,like,2023-03-28 09:27:50.927092709
468,396,view,2023-03-28 10:44:01.944194419
87,386,view,2023-03-28 12:00:12.961296129
70,294,view,2023-03-28 13:16:23.978397840
500,365,like,2023-03-28 14:32:34.995499550
48,64,view,2023-03-28 15:48:46.012601260
604,102,like,2023-03-28 17:04:57.029702970
672,412,like,2023-03-28 18:21:08.046804680
295,473,click,2023-03-28 19:37:19.063906390
475,101,view,2023-03-28 20:53:30.081008101
597,305,view,2023-03-28 22:09:41.098109811
254,65,like,2023-03-28 23:25:52.115211521
17,8,click,2023-03-29 00:42:03.132313231
331,91,view,2023-03-29 01:58:14.149414941
65,150,view,2023-03-29 03:14:25.166516651
765,288,view,2023-03-29 04:30:36.183618362
549,489,view,2023-03-29 05:46:47.200720072
254,434,view,2023-03-29 07:02:58.217821782
278,380,like,2023-03-29 08:19:09.234923492
287,366,purchase,2023-03-29 09:35:20.252025202
99,256,like,2023-03-29 10:51:31.269126912
49,373,view,2023-03-29 12:07:42.286228623
516,236,view,2023-03-29 13:23:53.303330333
352,27,like,2023-03-29 14:40:04.320432043
523,191,view,2023-03-29 15:56:15.337533753
243,496,view,2023-03-29 17:12:26.354635463
137,337,view,2023-03-29 18:28:37.371737174
483,56,view,2023-03-29 19:44:48.388838884
227,65,view,2023-03-29 21:00:59.405940594
954,153,view,2023-03-29 22:17:10.423042304
648,218,view,2023-03-29 23:33:21.440144014
20,441,click,2023-03-30 00:49:32.457245724
644,69,view,2023-03-30 02:05:43.474347435
689,125,view,2023-03-30 03:21:54.491449145
558,271,like,2023-03-30 04:38:05.508550855
75,429,view,2023-03-30 05:54:16.525652565
59,320,view,2023-03-30 07:10:27.542754275
39,437,like,2023-03-30 08:26:38.559855985
931,498,like,2023-03-30 09:42:49.576957696
474,463,view,2023-03-30 10:59:00.594059406
347,207,view,2023-03-30 12:15:11.611161116
616,239,like,2023-03-30 13:31:22.628262826
365,234,view,2023-03-30 14:47:33.645364536
885,186,like,2023-03-30 16:03:44.662466246
119,118,view,2023-03-30 17:19:55.679567957
178,348,view,2023-03-30 18:36:06.696669667
973,38,view,2023-03-30 19:52:17.713771377
382,163,view,2023-03-30 21:08:28.730873087
534,157,view,2023-03-30 22:24:39.747974797
180,296,like,2023-03-30 23:40:50.765076507
244,190,view,2023-03-31 00:57:01.782178218
586,113,view,2023-03-31 02:13:12.799279928
654,379,view,2023-03-31 03:29:23.816381638
953,399,view,2023-03-31 04:45:34.833483348
35,23,view,2023-03-31 06:01:45.850585058
707,407,view,2023-03-31 07:17:56.867686768
331,266,like,2023-03-31 08:34:07.884788479
974,189,like,2023-03-31 09:50:18.901890189
16,100,view,2023-03-31 11:06:29.918991899
979,358,like,2023-03-31 12:22:40.936093609
195,324,like,2023-03-31 13:38:51.953195319
53,353,view,2023-03-31 14:55:02.970297030
177,193,view,2023-03-31 16:11:13.987398740
285,397,view,2023-03-31 17:27:25.004500450
578,359,like,2023-03-31 18:43:36.021602160
662,488,view,2023-03-31 19:59:47.038703870
548,294,view,2023-03-31 21:15:58.055805580
68,460,like,2023-03-31 22:32:09.072907291
560,238,view,2023-03-31 23:48:20.090009001
242,485,like,2023-04-01 01:04:31.107110711
577,120,like,2023-04-01 02:20:42.124212421
897,65,like,2023-04-01 03:36:53.141314131
939,408,click,2023-04-01 04:53:04.158415841
748,403,view,2023-04-01 06:09:15.175517552
802,475,like,2023-04-01 07:25:26.192619262
790,36,view,2023-04-01 08:41:37.209720972
125,268,click,2023-04-01 09:57:48.226822682
50,248,like,2023-04-01 11:13:59.243924392
818,328,like,2023-04-01 12:30:10.261026102
508,426,click,2023-04-01 13:46:21.278127813
856,330,view,2023-04-01 15:02:32.295229523
459,105,view,2023-04-01 16:18:43.312331233
44,321,view,2023-04-01 17:34:54.329432943
483,282,view,2023-04-01 18:51:05.346534653
799,371,like,2023-04-01 20:07:16.363636363
283,361,view,2023-04-01 21:23:27.380738074
369,249,click,2023-04-01 22:39:38.397839784
412,80,click,2023-04-01 23:55:49.414941494
889,370,view,2023-04-02 01:12:00.432043204
794,307,like,2023-04-02 02:28:11.449144914
915,375,view,2023-04-02 03:44:22.466246624
509,483,like,2023-04-02 05:00:33.483348335
181,317,like,2023-04-02 06:16:44.500450045
686,97,click,2023-04-02 07:32:55.517551755
446,180,click,2023-04-02 08:49:06.534653465
21,2,click,2023-04-02 10:05:17.551755175
976,382,view,2023-04-02 11:21:28.568856885
896,375,view,2023-04-02 12:37:39.585958596
745,106,like,2023-04-02 13:53:50.603060306
565,353,view,2023-04-02 15:10:01.620162016
504,463,click,2023-04-02 16:26:12.637263726
127,484,click,2023-04-02 17:42:23.654365436
774,251,view,2023-04-02 18:58:34.671467147
409,323,view,2023-04-02 20:14:45.688568857
915,299,view,2023-04-02 21:30:56.705670567
734,196,like,2023-04-02 22:47:07.722772277
803,375,like,2023-04-03 00:03:18.739873987
337,370,click,2023-04-03 01:19:29.756975697
138,303,like,2023-04-03 02:35:40.774077408
464,230,view,2023-04-03 03:51:51.791179118
154,442,view,2023-04-03 05:08:02.808280828
946,127,view,2023-04-03 06:24:13.825382538
575,352,view,2023-04-03 07:40:24.842484248
988,114,view,2023-04-03 08:56:35.859585958
440,369,view,2023-04-03 10:12:46.876687669
770,413,click,2023-04-03 11:28:57.893789379
716,356,like,2023-04-03 12:45:08.910891089
659,382,view,2023-04-03 14:01:19.927992799
464,248,view,2023-04-03 15:17:30.945094509
64,412,view,2023-04-03 16:33:41.962196219
222,237,view,2023-04-03 17:49:52.979297930
81,110,view,2023-04-03 19:06:03.996399640
692,58,like,2023-04-03 20:22:15.013501350
230,184,view,2023-04-03 21:38:26.030603060
402,335,click,2023-04-03 22:54:37.047704770
27,171,view,2023-04-04 00:10:48.064806480
233,323,like,2023-04-04 01:26:59.081908191
625,359,view,2023-04-04 02:43:10.099009901
311,395,view,2023-04-04 03:59:21.116111611
87,7,view,2023-04-04 05:15:32.133213321
372,270,view,2023-04-04 06:31:43.150315031
198,256,like,2023-04-04 07:47:54.167416741
512,263,view,2023-04-04 09:04:05.184518452
560,422,like,2023-04-04 10:20:16.201620162
92,311,view,2023-04-04 11:36:27.218721872
119,373,like,2023-04-04 12:52:38.235823582
976,329,view,2023-04-04 14:08:49.252925292
30,172,view,2023-04-04 15:25:00.270027002
453,357,view,2023-04-04 16:41:11.287128713
976,408,view,2023-04-04 17:57:22.304230423
630,436,click,2023-04-04 19:13:33.321332133
422,332,view,2023-04-04 20:29:44.338433843
725,335,view,2023-04-04 21:45:55.355535553
260,423,view,2023-04-04 23:02:06.372637264
677,390,view,2023-04-05 00:18:17.389738974
775,187,click,2023-04-05 01:34:28.406840684
707,160,click,2023-04-05 02:50:39.423942394
605,288,view,2023-04-05 04:06:50.441044104
565,137,view,2023-04-05 05:23:01.458145814
22,69,view,2023-04-05 06:39:12.475247525
319,305,view,2023-04-05 07:55:23.492349235
558,136,like,2023-04-05 09:11:34.509450945
825,431,view,2023-04-05 10:27:45.526552655
110,69,view,2023-04-05 11:43:56.543654365
191,22,view,2023-04-05 13:00:07.560756075
298,6,view,2023-04-05 14:16:18.577857786
664,241,click,2023-04-05 15:32:29.594959496
164,357,like,2023-04-05 16:48:40.612061206
973,21,view,2023-04-05 18:04:51.629162916
651,18,like,2023-04-05 19:21:02.646264626
17,77,like,2023-04-05 20:37:13.663366336
455,459,like,2023-04-05 21:53:24.680468047
946,288,click,2023-04-05 23:09:35.697569757
54,259,like,2023-04-06 00:25:46.714671467
462,336,click,2023-04-06 01:41:57.731773177
822,203,like,2023-04-06 02:58:08.748874887
540,43,view,2023-04-06 04:14:19.765976597
729,113,view,2023-04-06 05:30:30.783078308
893,257,click,2023-04-06 06:46:41.800180018
483,86,view,2023-04-06 08:02:52.817281728
43,93,view,2023-04-06 09:19:03.834383438
826,132,view,2023-04-06 10:35:14.851485148
696,358,view,2023-04-06 11:51:25.868586858
129,34,view,2023-04-06 13:07:36.885688569
370,376,view,2023-04-06 14:23:47.902790279
431,408,view,2023-04-06 15:39:58.919891989
260,299,view,2023-04-06 16:56:09.936993699
814,221,like,2023-04-06 18:12:20.954095409
520,357,view,2023-04-06 19:28:31.971197119
31,219,view,2023-04-06 20:44:42.988298830
104,281,like,2023-04-06 22:00:54.005400540
565,82,view,2023-04-06 23:17:05.022502250
492,385,click,2023-04-07 00:33:16.039603960
487,372,view,2023-04-07 01:49:27.056705670
196,62,click,2023-04-07 03:05:38.073807381
166,194,like,2023-04-07 04:21:49.090909091
222,299,click,2023-04-07 05:38:00.108010801
838,92,like,2023-04-07 06:54:11.125112511
191,219,view,2023-04-07 08:10:22.142214221
491,227,view,2023-04-07 09:26:33.159315931
443,84,view,2023-04-07 10:42:44.176417642
824,170,view,2023-04-07 11:58:55.193519352
491,329,view,2023-04-07 13:15:06.210621062
645,349,like,2023-04-07 14:31:17.227722772
66,469,view,2023-04-07 15:47:28.244824482
990,446,view,2023-04-07 17:03:39.261926192
106,57,view,2023-04-07 18:19:50.279027903
144,34,like,2023-04-07 19:36:01.296129613
382,130,view,2023-04-07 20:52:12.313231323
688,6,like,2023-04-07 22:08:23.330333033
540,367,like,2023-04-07 23:24:34.347434743
4,8,view,2023-04-08 00:40:45.364536453
748,452,click,2023-04-08 01:56:56.381638164
436,330,like,2023-04-08 03:13:07.398739874
740,50,view,2023-04-08 04:29:18.415841584
861,238,like,2023-04-08 05:45:29.432943294
862,175,like,2023-04-08 07:01:40.450045004
934,386,view,2023-04-08 08:17:51.467146714
42,66,view,2023-04-08 09:34:02.484248425
98,388,view,2023-04-08 10:50:13.501350135
985,250,view,2023-04-08 12:06:24.518451845
889,260,click,2023-04-08 13:22:35.535553555
817,420,click,2023-04-08 14:38:46.552655265
938,161,like,2023-04-08 15:54:57.569756975
591,396,like,2023-04-08 17:11:08.586858686
233,359,purchase,2023-04-08 18:27:19.603960396
748,463,view,2023-04-08 19:43:30.621062106
270,102,view,2023-04-08 20:59:41.638163816
379,121,view,2023-04-08 22:15:52.655265526
790,414,view,2023-04-08 23:32:03.672367237
900,126,view,2023-04-09 00:48:14.689468947
767,392,like,2023-04-09 02:04:25.706570657
242,292,view,2023-04-09 03:20:36.723672367
812,396,like,2023-04-09 04:36:47.740774077
400,274,like,2023-04-09 05:52:58.757875787
517,280,like,2023-04-09 07:09:09.774977498
424,159,view,2023-04-09 08:25:20.792079208
452,239,view,2023-04-09 09:41:31.809180918
317,216,like,2023-04-09 10:57:42.826282628
396,304,like,2023-04-09 12:13:53.843384338
121,440,view,2023-04-09 13:30:04.860486048
177,152,view,2023-04-09 14:46:15.877587759
85,134,like,2023-04-09 16:02:26.894689469
327,453,like,2023-04-09 17:18:37.911791179
160,158,view,2023-04-09 18:34:48.928892889
719,47,view,2023-04-09 19:50:59.945994599
412,437,view,2023-04-09 21:07:10.963096309
424,354,view,2023-04-09 22:23:21.980198020
911,76,like,2023-04-09 23:39:32.997299730
715,122,like,2023-04-10 00:55:44.014401440
621,346,like,2023-04-10 02:11:55.031503150
928,100,view,2023-04-10 03:28:06.048604860
364,240,view,2023-04-10 04:44:17.065706570
353,93,view,2023-04-10 06:00:28.082808281
54,216,view,2023-04-10 07:16:39.099909991
218,245,view,2023-04-10 08:32:50.117011701
172,477,like,2023-04-10 09:49:01.134113411
411,97,view,2023-04-10 11:05:12.151215121
617,200,click,2023-04-10 12:21:23.168316831
719,330,click,2023-04-10 13:37:34.185418542
54,408,view,2023-04-10 14:53:45.202520252
612,407,like,2023-04-10 16:09:56.219621962
535,142,like,2023-04-10 17:26:07.236723672
313,27,view,2023-04-10 18:42:18.253825382
182,439,view,2023-04-10 19:58:29.270927092
951,179,view,2023-04-10 21:14:40.288028803
103,378,like,2023-04-10 22:30:51.305130513
363,231,view,2023-04-10 23:47:02.322232223
815,258,view,2023-04-11 01:03:13.339333933
992,148,like,2023-04-11 02:19:24.356435643
959,315,like,2023-04-11 03:35:35.373537354
636,305,view,2023-04-11 04:51:46.390639064
712,490,like,2023-04-11 06:07:57.407740774
534,347,like,2023-04-11 07:24:08.424842484
433,190,view,2023-04-11 08:40:19.441944194
336,242,view,2023-04-11 09:56:30.459045904
937,159,view,2023-04-11 11:12:41.476147615
463,194,purchase,2023-04-11 12:28:52.493249325
469,290,view,2023-04-11 13:45:03.510351035
625,124,like,2023-04-11 15:01:14.527452745
351,423,view,2023-04-11 16:17:25.544554455
182,229,view,2023-04-11 17:33:36.561656165
340,471,click,2023-04-11 18:49:47.578757876
778,131,view,2023-04-11 20:05:58.595859586
438,402,click,2023-04-11 21:22:09.612961296
61,152,like,2023-04-11 22:38:20.630063006
509,23,like,2023-04-11 23:54:31.647164716
760,57,click,2023-04-12 01:10:42.664266426
115,393,view,2023-04-12 02:26:53.681368137
9,7,like,2023-04-12 03:43:04.698469847
674,41,view,2023-04-12 04:59:15.715571557
910,455,view,2023-04-12 06:15:26.732673267
785,379,view,2023-04-12 07:31:37.749774977
468,84,like,2023-04-12 08:47:48.766876687
384,63,view,2023-04-12 10:03:59.783978398
590,73,like,2023-04-12 11:20:10.801080108
933,134,view,2023-04-12 12:36:21.818181818
913,123,view,2023-04-12 13:52:32.835283528
399,431,view,2023-04-12 15:08:43.852385238
607,62,like,2023-04-12 16:24:54.869486948
911,339,view,2023-04-12 17:41:05.886588659
479,72,view,2023-04-12 18:57:16.903690369
565,210,view,2023-04-12 20:13:27.920792079
830,497,view,2023-04-12 21:29:38.937893789
651,446,view,2023-04-12 22:45:49.954995499
788,94,like,2023-04-13 00:02:00.972097209
90,21,like,2023-04-13 01:18:11.989198920
960,19,click,2023-04-13 02:34:23.006300630
674,162,click,2023-04-13 03:50:34.023402340
687,166,like,2023-04-13 05:06:45.040504050
407,67,view,2023-04-13 06:22:56.057605760
909,204,like,2023-04-13 07:39:07.074707471
222,7,like,2023-04-13 08:55:18.091809181
231,396,view,2023-04-13 10:11:29.108910891
589,3,like,2023-04-13 11:27:40.126012601
670,89,like,2023-04-13 12:43:51.143114311
354,127,click,2023-04-13 14:00:02.160216021
652,35,view,2023-04-13 15:16:13.177317732
563,86,view,2023-04-13 16:32:24.194419442
370,37,view,2023-04-13 17:48:35.211521152
172,254,view,2023-04-13 19:04:46.228622862
993,114,view,2023-04-13 20:20:57.245724572
793,131,view,2023-04-13 21:37:08.262826282
382,163,like,2023-04-13 22:53:19.279927993
801,256,like,2023-04-14 00:09:30.297029703
613,134,click,2023-04-14 01:25:41.314131413
607,153,click,2023-04-14 02:41:52.331233123
676,351,view,2023-04-14 03:58:03.348334833
536,461,view,2023-04-14 05:14:14.365436543
535,490,view,2023-04-14 06:30:25.382538254
936,51,view,2023-04-14 07:46:36.399639964
299,369,click,2023-04-14 09:02:47.416741674
868,342,view,2023-04-14 10:18:58.433843384
68,224,view,2023-04-14 11:35:09.450945094
39,400,click,2023-04-14 12:51:20.468046804
335,206,click,2023-04-14 14:07:31.485148515
540,365,like,2023-04-14 15:23:42.502250225
884,360,view,2023-04-14 16:39:53.519351935
609,451,view,2023-04-14 17:56:04.536453645
705,245,view,2023-04-14 19:12:15.553555355
824,265,view,2023-04-14 20:28:26.570657065
830,220,view,2023-04-14 21:44:37.587758776
284,205,like,2023-04-14 23:00:48.604860486
863,423,view,2023-04-15 00:16:59.621962196
909,130,view,2023-04-15 01:33:10.639063906
143,68,view,2023-04-15 02:49:21.656165616
218,466,view,2023-04-15 04:05:32.673267326
116,215,view,2023-04-15 05:21:43.690369037
933,64,view,2023-04-15 06:37:54.707470746
569,384,view,2023-04-15 07:54:05.724572458
459,329,click,2023-04-15 09:10:16.741674168
656,158,like,2023-04-15 10:26:27.758775878
40,467,view,2023-04-15 11:42:38.775877588
536,93,click,2023-04-15 12:58:49.792979298
725,430,view,2023-04-15 14:15:00.810081008
911,91,view,2023-04-15 15:31:11.827182718
880,336,like,2023-04-15 16:47:22.844284428
849,441,view,2023-04-15 18:03:33.861386138
71,241,like,2023-04-15 19:19:44.878487848
115,342,view,2023-04-15 20:35:55.895589558
414,172,view,2023-04-15 21:52:06.912691268
924,226,view,2023-04-15 23:08:17.929792980
766,167,view,2023-04-16 00:24:28.946894690
375,433,like,2023-04-16 01:40:39.963996400
945,347,click,2023-04-16 02:56:50.981098110
887,309,view,2023-04-16 04:13:01.998199820
465,491,view,2023-04-16 05:29:13.015301530
449,366,view,2023-04-16 06:45:24.032403240
487,400,view,2023-04-16 08:01:35.049504950
583,426,purchase,2023-04-16 09:17:46.066606660
532,233,like,2023-04-16 10:33:57.083708370
81,188,view,2023-04-16 11:50:08.100810080
537,383,view,2023-04-16 13:06:19.117911790
837,395,view,2023-04-16 14:22:30.135013502
675,255,view,2023-04-16 15:38:41.152115212
722,200,view,2023-04-16 16:54:52.169216922
742,432,view,2023-04-16 18:11:03.186318632
68,362,view,2023-04-16 19:27:14.203420342
284,14,view,2023-04-16 20:43:25.220522052
630,97,like,2023-04-16 21:59:36.237623762
507,359,like,2023-04-16 23:15:47.254725472
828,243,view,2023-04-17 00:31:58.271827182
652,258,like,2023-04-17 01:48:09.288928892
887,236,view,2023-04-17 03:04:20.306030602
130,444,view,2023-04-17 04:20:31.323132312
898,136,like,2023-04-17 05:36:42.340234024
161,182,view,2023-04-17 06:52:53.357335734
417,144,view,2023-04-17 08:09:04.374437444
83,473,click,2023-04-17 09:25:15.391539154
678,434,view,2023-04-17 10:41:26.408640864
927,246,click,2023-04-17 11:57:37.425742574
174,383,view,2023-04-17 13:13:48.442844284
391,121,view,2023-04-17 14:29:59.459945994
116,211,view,2023-04-17 15:46:10.477047704
879,226,view,2023-04-17 17:02:21.494149414
19,32,view,2023-04-17 18:18:32.511251124
97,276,like,2023-04-17 19:34:43.528352836
781,212,like,2023-04-17 20:50:54.545454546
572,353,like,2023-04-17 22:07:05.562556256
114,110,click,2023-04-17 23:23:16.579657966
621,363,view,2023-04-18 00:39:27.596759676
663,415,view,2023-04-18 01:55:38.613861386
779,175,view,2023-04-18 03:11:49.630963096
601,421,purchase,2023-04-18 04:28:00.648064806
16,109,like,2023-04-18 05:44:11.665166516
457,448,like,2023-04-18 07:00:22.682268226
128,336,like,2023-04-18 08:16:33.699369936
225,76,view,2023-04-18 09:32:44.716471646
709,99,view,2023-04-18 10:48:55.733573358
426,328,view,2023-04-18 12:05:06.750675068
818,72,click,2023-04-18 13:21:17.767776778
966,274,view,2023-04-18 14:37:28.784878488
799,323,view,2023-04-18 15:53:39.801980198
315,16,like,2023-04-18 17:09:50.819081908
584,10,view,2023-04-18 18:26:01.836183618
715,29,like,2023-04-18 19:42:12.853285328
76,13,view,2023-04-18 20:58:23.870387038
238,190,view,2023-04-18 22:14:34.887488748
690,173,view,2023-04-18 23:30:45.904590458
881,460,view,2023-04-19 00:46:56.921692168
85,203,view,2023-04-19 02:03:07.938793880
215,356,click,2023-04-19 03:19:18.955895590
660,41,like,2023-04-19 04:35:29.972997300
983,158,view,2023-04-19 05:51:40.990099010
587,20,view,2023-04-19 07:07:52.007200720
921,362,like,2023-04-19 08:24:03.024302430
348,350,view,2023-04-19 09:40:14.041404140
478,337,like,2023-04-19 10:56:25.058505850
561,338,like,2023-04-19 12:12:36.075607560
214,51,view,2023-04-19 13:28:47.092709270
972,498,view,2023-04-19 14:44:58.109810980
540,327,click,2023-04-19 16:01:09.126912692
273,104,view,2023-04-19 17:17:20.144014402
644,108,view,2023-04-19 18:33:31.161116112
35,43,view,2023-04-19 19:49:42.178217822
964,38,like,2023-04-19 21:05:53.195319532
791,407,view,2023-04-19 22:22:04.212421242
768,389,like,2023-04-19 23:38:15.229522952
885,460,view,2023-04-20 00:54:26.246624662
856,468,view,2023-04-20 02:10:37.263726372
375,424,view,2023-04-20 03:26:48.280828082
456,307,view,2023-04-20 04:42:59.297929792
838,234,view,2023-04-20 05:59:10.315031502
306,25,like,2023-04-20 07:15:21.332133214
812,16,view,2023-04-20 08:31:32.349234924
595,467,view,2023-04-20 09:47:43.366336634
654,364,like,2023-04-20 11:03:54.383438344
848,358,view,2023-04-20 12:20:05.400540054
715,326,view,2023-04-20 13:36:16.417641764
829,476,like,2023-04-20 14:52:27.434743474
995,434,view,2023-04-20 16:08:38.451845184
520,332,view,2023-04-20 17:24:49.468946894
732,400,like,2023-04-20 18:41:00.486048604
789,473,view,2023-04-20 19:57:11.503150314
92,210,click,2023-04-20 21:13:22.520252024
